ID,name,Food Group,Calories,Fat,Protein,Carbohydrate,Sugars,Fiber,Saturated Fat,Calcium,Iron,Potassium,Magnesium,Vitamin A,Vitamin C,Vitamin B12,Vitamin E,Phosphorus,Sodium,Zinc,Copper,Manganese,Selenium,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Choline,Vitamin D,Vitamin K
171943,Energy Drink Vault Citrus Flavor,Beverages,49.0,0.0,0.0,12.99,12.99,0.0,0.0,2,0.02,3,3,0,0.0,0.0,0.0,0,12,0.0,0.005,0.0,0.2,0.025,0.0,0.015,0.0,0,0.3,0,0.0
174177,Energy Drink Vault Zero Sugar-Free Citrus Flavor,Beverages,1.0,0.08,0.25,0.7,0.0,0.0,0.0,2,0.02,3,3,0,0.0,0.0,0.0,0,14,0.0,0.005,0.0,0.2,0.025,0.0,0.015,0.0,0,0.3,0,0.0
171891,Espresso,Beverages,9.0,0.18,0.12,1.67,0.0,0.0,0.092,2,0.13,115,80,0,0.2,0.0,0.01,7,14,0.05,0.05,0.05,0.0,0.001,0.177,5.207000000000000,0.002,1,2.6,0,0.1
789545,Fruit Juice Beverage 40-50% Juice Citrus,Beverages,46.0,0.03,0.34,11.4,8.12,0.1,0.002,9,1.12,111,6,2,27.0,0.0,0.06,10,4,0.04,0.035,0.0,0.1,0.014000000000000000,0.01,0.075,0.019,7,0.5,0,0.1
789561,Fruit Juice Drink Diet,Beverages,1.0,0.0,0.0,0.47,0.0,0.0,0.0,9,0.0,4,1,0,3.0,0.0,0.0,7,5,0.0,0.009000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789536,Fruit Juice Drink Noncitrus Carbonated,Beverages,33.0,0.08,0.23,8.35,8.1,0.1,0.012,8,0.15,58,6,0,11.9,0.0,0.24,8,11,0.09,0.021,0.0,0.0,0.009000000000000000,0.01,0.071,0.023,0,1.9,0,1.2
789574,Fruit Juice Drink Reduced Sugar,Beverages,2.0,0.0,0.0,0.95,0.0,0.0,0.0,11,0.0,26,4,63,25.1,0.0,0.0,5,4,0.01,0.01,0.0,0.0,0.0,0.071,0.836,0.084,0,0.0,0,0.0
789655,Fruit Punch Alcoholic,Beverages,90.0,0.04,0.14,8.14,7.11,0.1,0.003,6,0.19,50,5,0,3.8,0.0,0.01,4,4,0.07,0.038,0.0,0.1,0.023,0.009000000000000000,0.078,0.038,7,1.2,0,0.1
781277,Fruit Smoothie,Beverages,63.0,1.08,2.37,11.65,8.28,1.2,0.585,79,0.23,174,13,19,8.9,0.26,0.17,64,29,0.37,0.034,0.0,1.9,0.034,0.121,0.307,0.085,11,11.2,0,3.4
171872,Gamay (Red Wine),Beverages,78.0,0.0,0.07,2.38,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174843,Gewurztraminer,Beverages,81.0,0.0,0.07,2.6,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789670,Gin Fizz,Beverages,66.0,0.0,0.03,2.23,1.95,0.0,0.002,4,0.02,9,1,0,1.0,0.0,0.02,2,16,0.09,0.011000000000000000,0.0,0.0,0.003,0.003,0.016,0.003,1,0.4,0,0.0
789661,Gin Rickey,Beverages,60.0,0.02,0.02,0.47,0.1,0.0,0.002,4,0.03,7,1,0,0.4,0.0,0.01,2,16,0.08,0.011000000000000000,0.0,0.0,0.004,0.001,0.015,0.002,1,0.4,0,0.0
174846,Ginger Ale,Beverages,34.0,0.0,0.0,8.76,8.9,0.0,0.0,3,0.18,1,1,0,0.0,0.0,0.0,0,7,0.05,0.018000000000000000,0.013000000000000000,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789683,Glug,Beverages,97.0,0.14,0.1,6.43,4.35,0.1,0.098,9,0.47,124,12,0,0.0,0.0,0.0,23,4,0.15,0.016,0.0,0.2,0.006,0.031,0.223,0.056000000000000000,1,5.6,0,0.4
789662,Golden Cadillac,Beverages,304.0,12.7,2.14,21.56,21.2,0.0,7.38,31,0.1,50,3,132,0.3,0.08,0.26,48,65,0.17,0.043,0.0,1.4,0.011000000000000000,0.076,0.062,0.016,2,8.2,0,1.1
173213,Grape Juice,Beverages,57.0,0.0,0.0,14.55,14.11,0.1,0.0,7,0.13,33,6,0,26.5,0.0,0.0,6,9,0.03,0.022000000000000000,0.2,0.1,0.225,0.354,0.142,0.035,1,0.3,0,0.2
789563,Grape Juice Light,Beverages,21.0,0.05,0.13,5.17,4.97,0.1,0.009000000000000000,6,0.09,36,4,0,8.8,0.0,0.0,5,4,0.03,0.013000000000000000,0.0,0.0,0.006,0.005,0.047,0.011000000000000000,0,1.1,0,0.1
173203,Grape Soda,Beverages,43.0,0.0,0.0,11.2,0.0,0.0,0.0,3,0.08,1,1,0,0.0,0.0,0.0,0,15,0.07,0.022000000000000000,0.013000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789614,Grasshopper,Beverages,283.0,3.38,0.99,32.2,29.01,0.0,2.186,33,0.06,51,4,30,0.3,0.06,0.08,31,23,0.14,0.044000000000000000,0.0,1.3,0.011000000000000000,0.063,0.085,0.015,1,6.0,0,0.4
171911,Green Tea,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,19,0,0,0.0,0.0,0.0,26,7,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789615,Greyhound,Beverages,83.0,0.08,0.44,5.97,5.42,0.6,0.007000000000000000,11,0.09,98,6,2,21.3,0.0,0.03,12,3,0.07,0.029000000000000000,0.0,0.1,0.033,0.016,0.177,0.015,8,5.8,0,0.0
171906,High Alcohol Beer,Beverages,58.0,0.0,0.9,0.27,0.0,0.0,0.0,8,0.03,62,12,0,0.0,0.02,0.0,32,4,0.01,0.008,0.022000000000000000,0.6,0.03,0.09,1.1,0.09,18,10.1,0,0.0
789616,High Ball,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02,2,1,0,0.0,0.0,0.0,1,16,0.08,0.01,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
171941,Horchata,Beverages,54.0,0.71,0.48,11.52,9.36,0.0,0.0,18,0.01,34,3,0,0.0,0.0,0.24,15,14,0.06,0.002,0.01,0.4,0.0,0.0,0.047,0.017,0,0.0,0,0.0
789579,Horchata Beverage Made With Milk,Beverages,90.0,0.61,1.4,19.71,9.6,0.4,0.32300000000000000,29,0.58,38,6,7,0.0,0.07,0.04,28,10,0.21,0.039,0.0,2.5,0.078,0.035,0.532,0.027000000000000000,29,3.1,0,0.2
789578,Horchata Beverage Made With Water,Beverages,87.0,0.11,1.09,20.48,8.07,0.5,0.029000000000000000,13,0.7,20,5,0,0.0,0.0,0.03,18,4,0.18,0.043,0.0,2.3,0.086,0.009000000000000000,0.633,0.025,34,0.9,0,0.2
174119,Ice Mocha,Beverages,60.0,0.98,1.48,11.42,9.23,0.0,0.0,52,0.09,136,9,0,0.0,0.0,0.0,59,31,0.15,0.002,0.029000000000000000,0.0,0.053,0.16,0.513,0.0,0,0.0,0,0.1
789390,Iced Coffee Brewed,Beverages,1.0,0.02,0.09,0.0,0.0,0.0,0.002,2,0.01,38,3,0,0.0,0.0,0.01,2,2,0.02,0.004,0.0,0.0,0.011000000000000000,0.058000000000000000,0.146,0.001,2,2.0,0,0.1
789481,Iced Tea / Lemonade Juice Drink,Beverages,33.0,0.03,0.2,9.17,7.2,0.3,0.013000000000000000,4,0.04,67,5,1,6.3,0.0,0.1,4,12,0.1,0.013000000000000000,0.0,0.1,0.009000000000000000,0.016,0.08,0.016,6,2.5,0,0.0
789665,Irish Coffee,Beverages,88.0,2.41,0.27,2.03,2.04,0.0,1.53,6,0.02,39,2,27,0.0,0.01,0.07,7,3,0.04,0.007000000000000000,0.0,0.2,0.012,0.064,0.135,0.003,2,2.8,0,0.3
789617,Jagerbomb,Beverages,125.0,0.08,0.34,18.07,18.07,0.0,0.003,4,0.06,2,14,0,0.0,1.48,0.0,0,30,0.02,0.022000000000000000,0.0,0.2,0.03,0.077,7.371,1.625,0,0.2,0,0.0
789618,Kamikaze,Beverages,201.0,0.1,0.06,8.27,6.96,0.1,0.009000000000000000,3,0.09,20,2,0,1.6,0.0,0.03,5,5,0.04,0.033,0.0,0.1,0.012,0.003,0.048,0.007000000000000000,2,1.3,0,0.1
174111,Kiwi Strawberry Juice,Beverages,47.0,0.0,0.0,12.26,11.63,0.0,0.0,0,0.15,14,0,1,24.7,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173202,Late Harvest White Wine,Beverages,112.0,0.0,0.07,13.39,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174838,Lemberger,Beverages,80.0,0.0,0.07,2.46,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789542,Lemonade Fruit Flavored Drink,Beverages,25.0,0.07,0.0,6.55,6.5,0.0,0.012,4,0.01,3,12,0,2.7,0.0,0.0,7,12,0.01,0.011000000000000000,0.0,0.0,0.0,0.001,0.0,0.0,0,0.0,0,0.1
171878,Lemonade Fruit Juice Drink,Beverages,21.0,0.0,0.0,5.0,5.0,0.0,0.0,2,0.0,10,2,0,25.0,0.0,0.56,1,5,0.01,0.016,0.0,0.1,0.002,0.003,0.009000000000000000,0.004,1,0.5,0,0.0
781276,Licuado Or Batido,Beverages,71.0,1.39,2.35,13.11,10.98,0.7,0.8010000000000000,78,0.12,174,13,34,9.9,0.31,0.08,65,29,0.32,0.03,0.0,2.2,0.034,0.13,0.23,0.095,10,12.5,0,0.5
168749,Light Beer,Beverages,29.0,0.0,0.24,1.64,0.09,0.0,0.0,4,0.03,21,5,0,0.0,0.02,0.0,12,4,0.01,0.006,0.006,0.4,0.005,0.015,0.391,0.034,6,8.8,0,0.0
789663,Long Island Iced Tea,Beverages,107.0,0.15,0.01,8.66,8.43,0.0,0.001,1,0.04,7,0,0,0.4,0.0,0.0,7,16,0.07,0.01,0.0,0.1,0.004,0.003,0.004,0.0,0,0.3,0,0.0
171876,Low Calorie Cola,Beverages,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4,0.02,4,1,0,0.0,0.0,0.0,11,16,0.03,0.013000000000000000,0.009000000000000000,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789659,Mai Tai,Beverages,156.0,0.08,0.18,17.17,13.5,0.1,0.005,7,0.18,69,6,0,5.1,0.0,0.01,6,5,0.08,0.051,0.0,0.1,0.031,0.013000000000000000,0.105,0.051,9,1.7,0,0.2
171907,Malt Liquor Beverage,Beverages,40.0,0.0,0.35,0.0,0.0,0.0,0.0,3,0.03,33,5,0,0.0,0.0,0.0,13,3,0.08,0.005,0.005,0.0,0.03,0.04,0.4,0.037000000000000000,4,0.0,0,0.0
789619,Manhattan,Beverages,222.0,0.0,0.03,1.82,1.03,0.0,0.0,1,0.07,14,1,0,0.0,0.0,0.0,5,2,0.04,0.024,0.0,0.1,0.008,0.006,0.04,0.001,0,0.7,0,0.0
789620,Margarita,Beverages,122.0,0.08,0.08,16.06,16.06,0.0,0.006,2,0.09,22,1,0,2.0,0.0,0.0,5,205,0.06,0.005,0.0,0.3,0.011000000000000000,0.008,0.003,0.0,0,0.7,0,0.0
789621,Martini,Beverages,201.0,0.0,0.07,0.15,0.15,0.0,0.0,1,0.09,13,1,0,0.0,0.0,0.0,5,2,0.04,0.02,0.0,0.0,0.005,0.005,0.025,0.004,0,0.7,0,0.0
789622,Martini Flavored,Beverages,189.0,0.03,0.09,6.67,5.15,0.1,0.003,3,0.05,27,2,0,8.0,0.0,0.06,6,1,0.05,0.024,0.0,0.1,0.01,0.007000000000000000,0.041000000000000000,0.009000000000000000,2,1.1,0,0.2
171925,Merlot,Beverages,83.0,0.0,0.07,2.51,0.62,0.0,0.0,8,0.46,127,12,0,0.0,0.0,0.0,23,4,0.14,0.011000000000000000,0.132,0.2,0.005,0.031,0.22400000000000000,0.057,1,0.0,0,0.0
171873,Milk And Soy Chocolate Drink,Beverages,101.0,1.69,4.22,17.3,8.44,1.3,0.42200000000000000,127,1.9,245,42,158,25.3,0.89,5.7,127,63,1.9,0.21100000000000000,14.768000000000000,7.4,0.158,0.179,1.6880000000000000,0.295,42,1.6,101,16.9
789623,Mimosa,Beverages,65.0,0.06,0.38,7.14,4.74,0.2,0.007000000000000000,33,0.2,126,11,1,17.3,0.0,0.1,23,3,0.09,0.024,0.0,0.1,0.026000000000000000,0.027000000000000000,0.196,0.063,10,5.3,0,0.2
789624,Mint Julep,Beverages,186.0,0.0,0.0,5.76,5.75,0.0,0.0,0,0.03,1,0,0,0.0,0.0,0.0,3,4,0.05,0.017,0.0,0.0,0.004,0.004,0.009000000000000000,0.001,0,0.0,0,0.0
171884,Minute Maid Lemonade,Beverages,46.0,0.0,0.0,12.08,11.67,0.0,0.0,2,0.0,10,2,0,3.1,0.0,0.0,1,6,0.01,0.016,0.0,0.1,0.002,0.003,0.009000000000000000,0.004,1,0.5,0,0.0
173197,Mixed Vegetable And Fruit Juice Drink With Added Nutrients,Beverages,29.0,0.01,0.04,7.47,2.1,0.0,0.0,3,0.04,19,1,104,32.5,0.0,1.63,2,21,0.01,0.009000000000000000,0.012,0.1,0.003,0.004,0.018000000000000000,0.01,0,5.2,0,0.5
789625,Mojito,Beverages,61.0,0.02,0.09,2.46,1.82,0.2,0.002,7,0.11,20,2,8,2.5,0.0,0.07,3,15,0.1,0.025,0.0,0.1,0.005,0.005,0.038,0.006,2,0.6,0,7.0
174112,Motts Light Apple Juice,Beverages,22.0,0.1,0.0,5.1,4.8,0.0,0.0,3,0.2,51,5,0,24.0,0.0,0.01,9,13,0.04,0.01,0.0,0.1,0.004,0.015,0.067,0.018000000000000000,0,1.8,0,0.0
174109,Mouvedre Wine,Beverages,88.0,0.0,0.07,2.64,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174849,Muscat Wine,Beverages,82.0,0.0,0.07,5.23,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174847,Nestea,Beverages,36.0,0.0,0.0,9.09,9.09,0.0,0.0,3,0.0,19,1,0,0.0,0.0,0.0,36,21,0.06,0.008,0.131,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789581,Oatmeal Beverage With Milk,Beverages,82.0,1.57,1.69,15.59,14.08,0.2,0.838,52,0.12,66,8,20,0.0,0.19,0.04,46,21,0.25,0.025,0.0,2.4,0.028000000000000000,0.079,0.063,0.017,3,6.9,0,0.2
789580,Oatmeal Beverage With Water,Beverages,43.0,0.12,0.25,10.64,9.36,0.2,0.021,4,0.08,7,4,0,0.0,0.0,0.01,8,4,0.08,0.017,0.0,0.6,0.009000000000000000,0.005,0.021,0.002,1,0.8,0,0.0
789626,Old Fashioned,Beverages,162.0,0.03,0.18,6.24,5.65,0.6,0.004,10,0.06,35,2,2,9.6,0.0,0.04,5,4,0.06,0.028000000000000000,0.0,0.1,0.019,0.01,0.059000000000000000,0.012,5,1.7,0,0.1
174120,Oolong Tea,Beverages,1.0,0.0,0.0,0.15,0.0,0.0,0.0,1,0.0,12,1,0,0.0,0.0,0.0,1,3,0.01,0.0,0.21,0.0,0.0,0.0,0.06,0.0,0,0.0,0,0.0
789627,Orange Blossom,Beverages,99.0,0.09,0.5,10.27,7.94,0.2,0.01,42,0.11,132,8,1,24.8,0.0,0.15,21,2,0.06,0.036000000000000000,0.0,0.1,0.035,0.03,0.21,0.056000000000000000,14,4.6,0,0.0
169044,Orange Juice Drink,Beverages,54.0,0.0,0.2,13.41,9.36,0.2,0.0,2,0.11,42,3,2,15.0,0.0,0.02,4,2,0.02,0.018000000000000000,0.007000000000000000,0.0,0.38,0.43,5.0,0.5,4,0.0,0,0.0
173178,Orange Juice Light No Pulp,Beverages,21.0,0.0,0.21,5.42,4.17,0.0,0.0,0,0.0,188,10,10,30.0,0.0,1.25,4,4,0.02,0.018000000000000000,0.0,0.0,0.063,0.028000000000000000,0.33300000000000000,0.05,10,0.0,0,0.0
174854,Orange Soda,Beverages,48.0,0.0,0.0,12.3,0.0,0.0,0.0,5,0.06,2,1,0,0.0,0.0,0.0,1,12,0.1,0.015,0.013000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.6,0,0.0
786874,Peach Nectar,Beverages,54.0,0.02,0.27,13.92,13.32,0.6,0.002,5,0.19,40,4,13,5.3,0.0,0.29,6,7,0.08,0.069,0.0,0.2,0.003,0.014000000000000000,0.28800000000000000,0.007000000000000000,1,2.4,0,1.0
173209,Pepper Soda,Beverages,41.0,0.1,0.0,10.4,0.0,0.0,0.07,3,0.04,1,0,0,0.0,0.0,0.0,11,10,0.04,0.006,0.035,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789643,Pina Colada,Beverages,151.0,2.13,0.36,19.5,17.58,0.1,1.955,8,0.21,90,9,0,5.9,0.0,0.03,8,6,0.15,0.076,0.0,0.8,0.038,0.019,0.124,0.063,12,2.8,0,0.2
789548,Pina Colada Nonalcoholic,Beverages,92.0,2.85,0.46,17.08,16.12,0.7,2.656,10,0.16,81,11,2,4.8,0.0,0.03,7,8,0.15,0.098,0.0,1.1,0.056000000000000000,0.018000000000000000,0.152,0.043,5,3.9,0,0.4
173190,Red Wine,Beverages,85.0,0.0,0.07,2.61,0.62,0.0,0.0,8,0.46,127,12,0,0.0,0.0,0.0,23,4,0.14,0.011000000000000000,0.132,0.2,0.005,0.031,0.22400000000000000,0.057,1,5.7,0,0.4
173200,Riesling,Beverages,80.0,0.0,0.07,3.74,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789628,Rob Roy,Beverages,212.0,0.0,0.05,3.6,2.05,0.0,0.0,2,0.09,26,2,0,0.0,0.0,0.0,5,3,0.05,0.027000000000000000,0.0,0.1,0.009000000000000000,0.008,0.066,0.001,0,1.3,0,0.0
171871,Root Beer,Beverages,41.0,0.0,0.0,10.6,10.6,0.0,0.0,5,0.05,1,1,0,0.0,0.0,0.0,0,13,0.07,0.007000000000000000,0.013000000000000000,0.1,0.0,0.0,0.0,0.0,0,0.3,0,0.0
171908,Rose Wine,Beverages,83.0,0.0,0.36,3.8,3.8,0.0,0.0,10,0.2,59,10,0,0.0,0.01,0.0,18,5,0.11,0.005,0.131,0.2,0.02,0.015,0.09,0.037000000000000000,1,0.0,0,0.0
174817,Rum,Beverages,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12,2,0,0,0.0,0.0,0.0,5,1,0.07,0.05,0.018000000000000000,0.0,0.008,0.0,0.0,0.0,0,0.0,0,0.0
789641,Rum And Cola,Beverages,89.0,0.19,0.0,7.8,7.48,0.0,0.0,1,0.02,4,0,0,0.0,0.0,0.0,8,3,0.08,0.01,0.0,0.1,0.001,0.001,0.003,0.0,0,0.2,0,0.0
789671,Rum Hot Buttered,Beverages,159.0,4.42,0.08,4.95,4.62,0.1,2.77,8,0.07,11,2,35,0.0,0.01,0.12,4,4,0.04,0.023,0.0,0.1,0.005,0.004,0.021,0.004,1,1.1,0,0.4
789629,Rusty Nail,Beverages,268.0,0.08,0.0,10.95,10.95,0.0,0.004,0,0.05,1,0,0,0.0,0.0,0.0,3,2,0.04,0.037000000000000000,0.0,0.1,0.004,0.003,0.01,0.001,0,0.0,0,0.0
789630,Salty Dog,Beverages,82.0,0.08,0.43,5.93,5.38,0.6,0.007000000000000000,11,0.09,97,6,1,21.2,0.0,0.03,12,257,0.07,0.029000000000000000,0.0,0.1,0.033,0.016,0.17600000000000000,0.015,7,5.8,0,0.0
174839,Sangiovese,Beverages,86.0,0.0,0.07,2.62,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789680,Sangria Red,Beverages,96.0,0.04,0.04,8.27,7.16,0.0,0.002,6,0.25,68,7,0,0.3,0.0,0.0,12,10,0.11,0.018000000000000000,0.0,0.2,0.003,0.017,0.11900000000000000,0.03,1,3.0,0,0.2
789681,Sangria White,Beverages,94.0,0.04,0.04,8.26,7.33,0.0,0.002,6,0.15,39,6,0,0.3,0.0,0.0,9,11,0.1,0.014000000000000000,0.0,0.1,0.003,0.008,0.059000000000000000,0.026000000000000000,1,2.3,0,0.2
173201,Sauvignon Blanc,Beverages,81.0,0.0,0.07,2.05,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789631,Screwdriver,Beverages,93.0,0.09,0.51,8.62,6.26,0.2,0.011000000000000000,42,0.11,134,8,2,25.3,0.0,0.15,22,2,0.06,0.037000000000000000,0.0,0.1,0.036000000000000000,0.03,0.214,0.057,14,4.7,0,0.0
789632,Seabreeze,Beverages,90.0,0.08,0.22,8.07,7.18,0.3,0.007000000000000000,6,0.09,54,3,1,26.6,0.0,0.1,7,2,0.05,0.021,0.0,0.1,0.017,0.009000000000000000,0.106,0.008,4,3.3,0,0.4
174845,Semillon,Beverages,82.0,0.0,0.07,3.12,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789633,Seven And Seven,Beverages,87.0,0.02,0.04,7.63,6.76,0.0,0.0,2,0.09,1,1,0,0.0,0.0,0.0,1,7,0.04,0.006,0.0,0.0,0.001,0.001,0.015,0.0,0,0.3,0,0.0
789588,Shirley Temple,Beverages,56.0,0.0,0.0,14.17,12.55,0.1,0.001,4,0.17,4,1,0,0.0,0.0,0.0,0,9,0.06,0.021,0.0,0.1,0.0,0.001,0.0,0.0,0,0.1,0,0.0
789657,Singapore Sling,Beverages,98.0,0.04,0.12,7.8,6.7,0.2,0.008,5,0.04,31,2,1,3.8,0.0,0.06,3,15,0.1,0.018000000000000000,0.0,0.1,0.007000000000000000,0.006,0.052000000000000000,0.01,2,1.4,0,0.0
789652,Sloe Gin Fizz,Beverages,66.0,0.0,0.03,2.23,1.95,0.0,0.002,4,0.02,9,1,0,1.0,0.0,0.02,2,16,0.09,0.011000000000000000,0.0,0.0,0.003,0.003,0.016,0.003,1,0.4,0,0.0
173206,Sprite,Beverages,40.0,0.02,0.05,10.14,8.98,0.0,0.0,2,0.11,1,1,0,0.0,0.0,0.0,0,9,0.04,0.001,0.002,0.0,0.0,0.0,0.015,0.0,0,0.4,0,0.0
789658,Stinger,Beverages,271.0,0.09,0.0,11.89,11.89,0.0,0.004,0,0.05,1,0,0,0.0,0.0,0.0,3,2,0.04,0.038,0.0,0.1,0.004,0.003,0.01,0.001,0,0.0,0,0.0
789582,Sugar Cane Beverage,Beverages,74.0,0.0,0.0,20.17,20.17,0.0,0.0,7,0.1,11,3,0,0.0,0.0,0.0,3,43,0.02,0.021,0.0,0.8,0.003,0.002,0.005,0.002,0,3.5,0,0.0
173176,Sweet Dessert Wine,Beverages,160.0,0.0,0.2,13.69,7.78,0.0,0.0,8,0.24,92,9,0,0.0,0.0,0.0,9,9,0.07,0.045,0.11900000000000000,0.5,0.018000000000000000,0.018000000000000000,0.213,0.0,0,5.0,0,0.0
168751,Sweetened Vanilla Almond Milk,Beverages,38.0,1.04,0.42,6.59,6.25,0.4,0.0,188,0.3,50,7,63,0.0,1.25,2.81,8,63,0.63,0.017,0.033,0.1,0.015,0.177,0.075,0.003,1,1.0,42,0.0
174836,Syrah,Beverages,83.0,0.0,0.07,2.58,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173185,Table Wine,Beverages,83.0,0.0,0.07,2.72,0.79,0.0,0.0,8,0.37,99,11,0,0.0,0.0,0.0,20,5,0.13,0.007000000000000000,0.124,0.2,0.005,0.023,0.166,0.054000000000000000,1,5.0,0,0.0
789538,Tamarind Drink,Beverages,107.0,0.14,0.64,27.72,22.28,1.2,0.062,19,0.65,144,22,0,0.8,0.0,0.02,26,9,0.03,0.027000000000000000,0.0,0.4,0.098,0.037000000000000000,0.44300000000000000,0.015,3,2.0,0,0.6
173647,Tap Water,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,1,0,0.0,0.0,0.0,0,4,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174155,Tea Black,Beverages,1.0,0.0,0.0,0.3,0.0,0.0,0.002,0,0.01,21,1,0,0.0,0.0,0.0,1,0,0.01,0.008,0.21900000000000000,0.0,0.0,0.014000000000000000,0.0,0.0,5,0.0,0,0.0
171917,Tea Green,Beverages,1.0,0.0,0.22,0.0,0.0,0.0,0.0,0,0.02,8,1,0,0.0,0.0,0.0,0,1,0.01,0.004,0.184,0.0,0.007000000000000000,0.058000000000000000,0.03,0.005,0,0.0,0,0.0
174128,Tea Green Sweetened,Beverages,27.0,0.22,0.0,6.2,5.32,0.0,0.0,1,0.0,12,0,0,0.0,0.0,0.0,31,21,0.01,0.005,0.073,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174156,Tea Herb Brewed Chamomile,Beverages,1.0,0.0,0.0,0.2,0.0,0.0,0.002,2,0.08,9,1,1,0.0,0.0,0.0,0,1,0.04,0.015,0.044000000000000000,0.0,0.01,0.004,0.0,0.0,1,0.0,0,0.0
173232,Tea Herb Brewed (Other Than Chamomile),Beverages,1.0,0.0,0.0,0.2,0.0,0.0,0.002,2,0.08,9,1,0,0.0,0.0,0.0,0,1,0.04,0.015,0.044000000000000000,0.0,0.01,0.004,0.0,0.0,1,0.4,0,0.0
171946,Tea Hibiscus Brewed,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.08,20,3,0,0.0,0.0,0.0,1,4,0.04,0.0,0.47700000000000000,0.0,0.0,0.0,0.04,0.0,1,0.4,0,0.0
789478,Tea Hot Chai With Milk,Beverages,50.0,0.98,1.55,8.98,8.82,0.1,0.596,57,0.04,84,7,25,0.0,0.23,0.02,43,22,0.21,0.013000000000000000,0.0,1.5,0.019,0.092,0.045,0.018000000000000000,5,7.6,0,0.1
789484,Tea Black With Sugar,Beverages,31.0,0.0,0.0,7.97,7.68,0.0,0.002,0,0.02,34,3,0,0.0,0.0,0.0,1,3,0.02,0.01,0.0,0.0,0.0,0.014000000000000000,0.0,0.0,5,0.4,0,0.0
789491,Tea Green With Low Calorie Sweetener,Beverages,2.0,0.0,0.22,0.38,0.33,0.0,0.0,0,0.02,8,1,0,0.3,0.0,0.0,0,1,0.01,0.004,0.0,0.0,0.007000000000000000,0.058000000000000000,0.03,0.005,0,0.0,0,0.0
789490,Tea Green With Sugar,Beverages,31.0,0.0,0.2,7.69,7.68,0.0,0.0,0,0.02,8,1,0,0.3,0.0,0.0,0,1,0.01,0.004,0.0,0.0,0.006,0.055,0.028000000000000000,0.005,0,0.0,0,0.0
